head	rel	tail	score
2132	1	1185	-1.31E-08
2133	1	942	-3.64E-44
2133	1	1521	-2.66E-43
2133	1	1276	-2.75E-38
2133	1	1906	-1.11E-32
2133	1	1428	-1.79E-32
2133	1	1640	-2.47E-26
2133	1	1361	-3.29E-26
2133	1	1041	-6.90E-24
2133	1	1185	-8.79E-23
2133	1	1729	-1.54E-22
2133	1	12	-2.41E-22
2133	6	1276	-5.00E-20
2133	1	1616	-4.06E-16
2133	1	178	-3.73E-15
2134	1	1521	-7.19E-15
2134	1	1906	-6.74E-11
2134	1	1428	-6.59E-10
2134	1	1276	-8.08E-10
2134	6	975	-1.29E-09
2134	1	942	-1.73E-09
2134	6	1276	-8.36E-08
2134	1	1640	-1.02E-06
2134	1	1361	-1.33E-06
2134	1	1616	-2.17E-06
2134	1	12	-3.59E-06
2134	6	1107	-3.74E-06
2134	6	1435	-6.78E-06
2134	1	66	-1.19E-05
2134	1	1552	-1.69E-05
2134	1	178	-2.32E-05
2135	1	1521	-2.91E-24
2135	1	1906	-3.40E-17
2135	1	942	-2.17E-16
2135	1	1428	-7.02E-16
2135	6	1276	-2.64E-15
2135	1	1276	-2.31E-14
2135	6	975	-7.82E-13
2135	1	1361	-2.81E-10
2135	1	1640	-3.94E-10
2135	1	12	-7.98E-10
2135	1	1041	-1.18E-09
2135	1	1616	-1.34E-09
2135	1	66	-1.22E-08
2135	6	1906	-1.97E-08
2135	6	1521	-2.21E-08
2135	6	1107	-2.84E-08
2135	5	1048	-1.94E-07
2135	6	1435	-2.15E-07
2136	1	1521	-8.33E-33
2136	1	942	-8.59E-30
2136	1	1906	-6.99E-25
2136	1	1276	-4.13E-24
2136	1	1428	-1.21E-22
2136	6	1276	-9.33E-21
2136	1	1361	-7.11E-18
2136	1	1041	-8.58E-17
2136	1	1640	-3.65E-16
2136	1	12	-5.87E-16
2136	6	975	-1.09E-14
2136	1	1185	-1.29E-14
2136	1	1729	-2.99E-14
2136	1	1616	-1.23E-12
2136	6	1521	-3.20E-11
2136	6	1906	-9.27E-11
2136	1	1552	-3.56E-10
2137	1	1521	-6.26E-25
2137	1	942	-1.45E-22
2137	1	1276	-7.98E-20
2137	1	1906	-2.11E-18
2137	1	1428	-1.65E-16
2137	1	1640	-3.39E-12
2137	1	1361	-1.57E-11
2137	1	1041	-8.91E-11
2137	1	12	-9.77E-11
2137	1	178	-2.17E-10
2137	6	975	-3.03E-10
2137	1	1185	-5.29E-10
2138	1	1521	-1.92E-29
2138	6	975	-2.40E-25
2138	1	1906	-2.95E-20
2138	1	1428	-3.71E-18
2138	6	1276	-3.72E-17
2138	1	1276	-1.44E-15
2138	6	1107	-3.06E-15
2138	1	942	-2.15E-14
2138	6	1435	-3.79E-14
2138	6	185	-5.26E-13
2138	1	66	-2.24E-11
2138	6	107	-8.57E-11
2138	1	1616	-1.09E-10
2139	6	975	-3.83E-16
2139	6	1276	-5.29E-15
2139	6	1107	-2.08E-14
2139	6	1435	-3.68E-12
2139	1	329	-3.46E-09
2139	6	185	-5.04E-09
2139	1	1521	-5.12E-08
2139	5	1048	-5.71E-08
2139	1	66	-5.92E-08
2139	6	392	-2.53E-07
2139	6	107	-3.63E-07
2139	1	163	-4.91E-07
2139	6	39	-6.34E-07
2139	1	78	-8.01E-07
2140	1	1521	-4.67E-33
2140	6	975	-5.08E-25
2140	6	1276	-2.18E-24
2140	1	1906	-3.40E-23
2140	1	1428	-3.17E-21
2140	1	1276	-7.70E-18
2140	6	1107	-6.86E-17
2140	6	1435	-3.14E-16
2140	1	942	-8.29E-15
2140	1	66	-2.08E-14
2140	6	185	-2.80E-14
2140	1	1616	-4.09E-14
2141	1	1521	-2.64E-39
2141	1	942	-1.44E-37
2141	1	1276	-1.40E-30
2141	1	1906	-3.26E-29
2141	1	1428	-8.63E-27
2141	6	1276	-2.80E-21
2141	1	1041	-1.12E-19
2141	1	1361	-1.34E-19
2141	1	1640	-2.99E-19
2141	1	12	-5.46E-18
2141	1	1185	-2.05E-17
2141	6	975	-6.60E-15
2141	1	1729	-1.40E-13
2141	1	178	-2.70E-13
2142	6	975	-1.18E-18
2142	6	1107	-2.76E-17
2142	6	1435	-7.14E-14
2142	6	1276	-1.93E-12
2142	6	248	-7.07E-12
2142	6	437	-1.44E-11
2142	1	329	-1.47E-10
2142	5	1048	-2.03E-10
2142	6	185	-5.28E-10
2142	6	95	-6.11E-10
2143	6	1276	-3.03E-13
2143	6	975	-2.66E-12
2143	6	1107	-2.78E-09
2143	5	1048	-7.75E-09
2143	6	1435	-1.33E-08
2143	6	185	-3.12E-08
2143	7	1107	-4.28E-07
2143	6	1415	-7.06E-07
2143	6	1521	-3.61E-06
2143	6	1906	-3.85E-06
2143	7	280	-4.34E-06
2143	7	329	-5.30E-06
2143	7	248	-1.09E-05
2143	6	39	-1.26E-05
2143	6	12	-1.38E-05
2143	5	1315	-1.66E-05
2144	1	1521	-1.15E-30
2144	1	942	-3.08E-26
2144	1	1906	-5.17E-23
2144	1	1428	-9.31E-23
2144	1	1276	-1.89E-22
2144	1	1361	-9.49E-19
2144	1	12	-1.03E-16
2144	1	1729	-1.06E-16
2144	1	1041	-1.46E-16
2144	1	1640	-2.50E-16
2144	1	1616	-8.86E-16
2144	6	1276	-2.27E-15
2144	1	1552	-1.43E-13
2144	1	1185	-2.22E-13
2144	6	1521	-6.73E-12
2144	1	448	-8.06E-11
2145	6	1276	-4.74E-32
2145	1	1521	-4.78E-32
2145	6	975	-9.74E-27
2145	1	1906	-5.42E-23
2145	1	942	-1.12E-22
2145	1	1428	-3.27E-20
2145	1	1276	-4.80E-19
2145	6	1107	-1.28E-18
2145	6	1435	-2.05E-17
2145	6	1906	-1.82E-14
2145	6	185	-5.20E-14
2145	6	1521	-1.07E-13
2145	6	1209	-1.80E-12
2146	6	975	-2.05E-12
2146	6	1107	-1.16E-10
2146	6	1435	-2.71E-08
2146	1	1521	-1.13E-07
2146	6	437	-4.06E-07
2146	6	39	-1.40E-06
2146	6	185	-1.62E-06
2146	5	1048	-1.96E-06
2146	6	107	-7.73E-06
2146	1	66	-1.15E-05
2146	6	719	-1.61E-05
2146	5	1343	-2.52E-05
2147	1	1521	-2.71E-22
2147	6	975	-1.39E-20
2147	6	1276	-1.91E-20
2147	1	1906	-1.63E-14
2147	1	1428	-1.46E-12
2147	6	1107	-6.65E-12
2147	6	1435	-7.90E-12
2147	1	1276	-1.38E-11
2147	6	185	-1.67E-11
2147	1	66	-4.84E-11
2147	6	1906	-1.38E-10
2147	1	69	-4.88E-09
2147	1	942	-6.14E-09
2147	1	329	-1.37E-08
2147	6	245	-1.44E-08
2147	1	78	-1.49E-08
2148	1	1521	-1.55E-35
2148	1	942	-1.91E-28
2148	1	1906	-1.04E-26
2148	1	1276	-4.25E-26
2148	6	1276	-1.14E-25
2148	1	1428	-6.99E-25
2148	6	975	-4.62E-20
2148	1	1640	-2.81E-17
2148	1	1361	-3.24E-17
2148	1	12	-1.99E-15
2148	1	1041	-4.74E-15
2148	1	1616	-1.93E-14
2148	6	1107	-1.65E-13
2148	1	1729	-3.93E-13
2148	6	1435	-8.16E-13
2148	6	1906	-9.34E-13
2148	1	1185	-1.35E-12
2149	1	1521	-5.39E-20
2149	1	942	-3.66E-17
2149	1	1906	-3.26E-15
2149	6	1276	-5.85E-15
2149	1	1276	-1.49E-14
2149	1	1428	-4.23E-14
2149	6	1521	-4.02E-11
2149	1	1361	-4.39E-11
2149	6	1906	-1.45E-10
2149	1	1041	-4.09E-10
2149	1	1640	-4.48E-10
2149	1	12	-8.74E-10
2149	6	975	-1.44E-09
2149	1	1729	-7.83E-09
2149	1	1616	-8.67E-09
2149	6	1361	-1.27E-08
2149	6	12	-1.60E-08
2149	1	1185	-5.34E-08
2150	6	1276	-3.55E-27
2150	1	1521	-2.13E-22
2150	6	975	-2.20E-22
2150	6	1107	-1.49E-16
2150	1	1906	-6.63E-16
2150	6	1435	-1.19E-14
2150	1	942	-4.30E-14
2150	6	1906	-1.42E-13
2150	1	1428	-5.85E-13
2150	6	1521	-1.52E-12
2150	6	185	-3.80E-12
2150	6	1209	-4.92E-12
2151	1	1521	-7.05E-24
2151	1	942	-2.92E-22
2151	6	1276	-1.30E-21
2151	1	1906	-3.20E-18
2151	1	1276	-1.16E-17
2151	1	1428	-8.28E-17
2151	6	975	-4.34E-15
2151	1	1640	-4.30E-12
2151	1	1361	-1.50E-11
2151	1	1041	-1.74E-11
2151	6	1521	-2.52E-11
2151	6	1906	-3.90E-11
2151	1	12	-9.59E-11
2151	1	1185	-2.37E-10
2151	6	1107	-1.42E-09
2151	6	12	-4.00E-09
2151	1	178	-4.87E-09
2152	1	1521	-9.83E-21
2152	1	942	-4.38E-17
2152	1	1276	-1.04E-15
2152	1	1906	-3.34E-15
2152	1	1428	-8.76E-14
2152	6	1276	-2.70E-12
2152	6	975	-1.07E-10
2152	1	1361	-7.66E-10
2152	1	1640	-8.71E-10
2152	1	12	-2.44E-09
2152	1	1041	-4.38E-09
2152	6	1906	-9.49E-08
2152	6	1521	-1.15E-07
2152	1	1185	-1.29E-07
2152	1	1616	-2.03E-07
2152	1	178	-5.15E-07
2153	1	1521	-2.06E-11
2153	6	975	-3.67E-09
2153	6	1276	-9.98E-08
2153	1	1906	-2.52E-07
2153	6	1107	-2.89E-06
2153	6	1435	-9.19E-06
2153	1	1428	-1.38E-05
2153	1	66	-1.79E-05
2153	5	1048	-6.70E-05
2153	6	185	-0.000128663
2153	6	392	-0.000183484
2153	3	185	-0.00025715
2154	1	1521	-3.81E-15
2154	6	975	-1.17E-10
2154	1	1906	-5.63E-10
2154	6	1276	-1.29E-09
2154	1	1428	-9.59E-09
2154	1	1276	-6.28E-08
2154	6	185	-1.12E-07
2154	5	1920	-1.47E-07
2154	6	1435	-2.48E-07
2154	1	66	-3.88E-07
2154	6	1107	-4.19E-07
2154	1	1616	-2.13E-06
2155	6	975	-1.68E-07
2155	6	1107	-8.63E-06
2155	6	1276	-8.86E-06
2155	6	185	-1.59E-05
2155	6	1435	-2.78E-05
2155	1	1521	-7.59E-05
2155	5	1048	-0.00045821
2155	6	107	-0.000855815
2155	6	1415	-0.001298806
2155	1	66	-0.001546612
2155	5	1912	-0.001564623
2155	4	987	-0.002456443
2155	6	39	-0.002591892
2155	4	812	-0.003544311
2155	4	70	-0.004210046
2156	1	1521	-1.51E-37
2156	6	1276	-3.05E-34
2156	1	942	-6.01E-29
2156	1	1906	-3.04E-28
2156	1	1428	-3.93E-25
2156	1	1276	-9.16E-22
2156	6	1521	-1.60E-21
2156	6	975	-1.33E-19
2156	6	1906	-3.09E-18
2156	6	12	-1.32E-17
2156	1	1041	-3.93E-17
2156	1	1361	-5.81E-17
2156	1	12	-1.40E-15
2156	1	1640	-9.72E-15
2156	6	1435	-6.72E-14
2156	1	1616	-7.23E-14
2156	6	1361	-1.13E-13
2156	6	1107	-7.70E-13
2157	6	1276	-1.05E-13
2157	1	1521	-1.22E-13
2157	6	975	-7.57E-11
2157	1	1906	-6.17E-10
2157	1	1428	-1.98E-08
2157	6	1107	-3.83E-08
2157	1	1276	-4.86E-08
2157	6	1435	-5.63E-08
2157	6	1521	-2.26E-07
2157	6	1906	-4.03E-07
2157	1	942	-5.37E-07
2157	6	12	-8.14E-07
2157	1	1616	-5.52E-06
2157	6	1361	-8.25E-06
2157	1	1361	-8.40E-06
2157	6	185	-1.53E-05
2158	1	1521	-2.44E-33
2158	1	942	-3.06E-33
2158	1	1276	-1.93E-28
2158	1	1906	-9.21E-26
2158	1	1428	-1.14E-24
2158	6	1276	-2.26E-23
2158	1	1640	-1.61E-19
2158	1	1361	-1.92E-19
2158	1	1041	-1.93E-18
2158	1	1729	-1.77E-17
2158	1	12	-3.71E-17
2158	1	1185	-6.07E-17
2158	6	975	-2.77E-14
2158	6	1906	-7.15E-14
2158	6	1521	-7.31E-14
2158	1	1616	-4.67E-13
2158	1	1552	-2.31E-12
2159	1	1521	0
2159	1	1906	-7.85E-44
2159	1	1428	-1.80E-41
2159	1	942	-3.47E-41
2159	6	1276	-4.00E-41
2159	6	975	-7.53E-40
2159	1	1276	-4.21E-39
2159	6	1107	-1.38E-29
2159	1	1640	-1.98E-26
2159	1	1361	-3.73E-26
2159	6	1435	-1.92E-25
2159	1	1616	-1.93E-24
2159	1	12	-2.71E-23
2159	5	1048	-1.15E-22
2159	1	1041	-9.04E-22
2159	6	185	-3.20E-20
2160	1	1521	-9.51E-22
2160	6	1276	-1.25E-18
2160	1	942	-4.22E-15
2160	1	1906	-6.42E-15
2160	6	975	-8.47E-14
2160	1	1428	-3.80E-13
2160	1	1276	-8.17E-13
2160	6	1521	-1.50E-10
2160	6	1906	-8.31E-10
2160	1	1361	-5.48E-09
2160	1	12	-8.43E-09
2160	6	12	-9.37E-09
2160	6	1107	-1.49E-08
2160	6	1435	-1.70E-08
2160	1	1640	-4.22E-08
2160	1	1041	-6.41E-08
2160	6	1361	-2.04E-07
2160	6	261	-3.44E-07
2160	6	448	-3.49E-07
2161	1	1521	-2.82E-16
2161	1	1906	-2.86E-11
2161	6	1276	-4.21E-11
2161	6	975	-4.52E-11
2161	1	1276	-6.34E-11
2161	1	1428	-2.13E-10
2161	1	942	-6.32E-09
2161	6	1906	-8.27E-07
2161	1	1640	-1.36E-06
2161	6	1521	-1.48E-06
2161	1	1361	-1.63E-06
2161	6	1435	-1.93E-06
2161	6	1361	-2.79E-06
2161	6	1107	-2.95E-06
2161	1	12	-2.97E-06
2161	1	1616	-3.71E-06
2161	1	66	-9.98E-06
2161	6	12	-1.09E-05
2162	1	1521	-7.38E-32
2162	1	1428	-3.55E-23
2162	1	1906	-1.07E-22
2162	6	1276	-2.77E-21
2162	6	975	-3.34E-20
2162	1	1616	-1.32E-17
2162	1	1276	-6.94E-17
2162	1	942	-2.82E-15
2162	6	1107	-8.07E-15
2162	1	1361	-5.81E-14
2162	6	1435	-1.11E-13
2162	1	1640	-2.24E-13
2162	1	1552	-9.29E-13
2162	1	12	-1.96E-12
2162	1	66	-3.80E-12
2162	5	1048	-1.14E-11
2162	1	69	-3.24E-11
2163	1	1521	-3.74E-34
2163	1	942	-7.56E-31
2163	1	1906	-5.31E-26
2163	1	1276	-1.10E-25
2163	1	1428	-3.60E-24
2163	6	1276	-3.73E-20
2163	1	1361	-2.26E-19
2163	1	1041	-1.93E-17
2163	1	12	-3.02E-17
2163	1	1640	-3.59E-17
2163	1	1185	-2.25E-15
2163	1	1729	-2.46E-15
2163	1	1616	-1.28E-13
2163	6	1521	-1.02E-12
2163	1	448	-3.18E-11
2164	1	1521	0
2164	1	942	0
2164	1	1276	-1.63E-41
2164	1	1906	-1.91E-37
2164	1	1428	-1.46E-34
2164	6	1276	-5.15E-28
2164	1	1361	-2.50E-27
2164	1	1041	-1.17E-26
2164	1	1640	-3.07E-26
2164	1	1185	-1.60E-24
2164	1	12	-2.78E-24
2164	1	1729	-1.63E-22
2164	6	975	-4.92E-18
2164	1	178	-2.20E-16
2165	1	1521	-1.63E-23
2165	1	1906	-9.69E-17
2165	1	942	-1.02E-15
2165	1	1276	-1.23E-15
2165	6	975	-1.69E-14
2165	6	1276	-3.94E-14
2165	1	1428	-4.41E-14
2165	5	1048	-2.68E-10
2165	6	1107	-2.14E-09
2165	1	1361	-1.57E-08
2165	1	1640	-1.63E-08
2165	1	12	-1.75E-08
2165	6	1435	-4.57E-08
2165	5	975	-2.91E-07
2165	6	1906	-2.95E-07
2165	1	1041	-3.57E-07
2165	6	392	-4.61E-07
2165	6	1521	-5.10E-07
2165	1	178	-7.19E-07
2166	1	1521	-3.44E-18
2166	6	975	-7.72E-15
2166	6	1276	-6.10E-14
2166	1	1906	-9.71E-13
2166	6	1107	-1.16E-11
2166	1	942	-2.90E-10
2166	6	1435	-3.33E-10
2166	1	1428	-5.21E-10
2166	6	392	-8.45E-09
2166	1	1276	-3.92E-08
2166	6	107	-3.43E-07
2166	1	66	-3.70E-07
2166	1	329	-6.41E-07
2166	6	185	-1.83E-06
2166	6	512	-1.94E-06
2167	1	942	-4.02E-34
2167	1	1521	-2.72E-33
2167	1	1276	-6.86E-29
2167	1	1906	-2.74E-25
2167	1	1428	-1.95E-24
2167	6	1276	-2.89E-21
2167	1	1361	-1.23E-19
2167	1	1640	-1.84E-19
2167	1	1041	-1.17E-18
2167	1	1185	-1.74E-17
2167	1	12	-2.83E-17
2167	1	1729	-1.52E-16
2167	6	975	-1.05E-12
2167	6	1906	-1.09E-12
2167	6	1521	-1.80E-12
2167	1	178	-1.53E-11
2168	1	1521	-4.48E-38
2168	1	942	-1.72E-29
2168	1	1906	-9.96E-29
2168	1	1428	-2.18E-28
2168	1	1276	-5.21E-28
2168	6	1276	-1.61E-21
2168	1	1640	-1.69E-20
2168	6	975	-1.79E-20
2168	1	1361	-6.28E-19
2168	1	1041	-1.03E-16
2168	1	1616	-1.06E-16
2168	1	12	-2.50E-16
2168	6	1107	-5.33E-15
2168	1	1729	-5.48E-15
2168	1	329	-1.48E-14
2168	1	178	-1.96E-14
2169	1	1521	-1.85E-25
2169	1	942	-4.49E-22
2169	1	1906	-5.21E-19
2169	1	1276	-7.09E-19
2169	1	1428	-3.09E-17
2169	6	1276	-1.25E-16
2169	6	975	-5.34E-14
2169	1	1361	-1.33E-12
2169	1	1640	-2.56E-12
2169	1	12	-1.13E-11
2169	1	1041	-1.81E-11
2169	5	1048	-7.15E-11
2169	1	1185	-1.45E-10
2169	6	1906	-1.56E-09
2169	6	1521	-1.93E-09
2169	6	1107	-6.01E-09
2169	1	1729	-9.68E-09
2169	1	1616	-1.12E-08
2170	1	1521	-9.55E-20
2170	6	975	-7.88E-16
2170	1	1906	-1.06E-13
2170	1	1428	-1.06E-12
2170	6	1107	-2.15E-12
2170	6	1435	-2.13E-10
2170	1	1276	-2.20E-10
2170	6	1276	-8.65E-10
2170	5	1048	-8.58E-09
2170	1	329	-1.19E-08
2170	6	107	-1.43E-08
2170	1	66	-2.07E-08
2170	1	942	-2.09E-08
2170	6	185	-3.15E-08
2171	6	1276	-8.06E-20
2171	6	975	-1.30E-19
2171	6	1107	-9.06E-18
2171	6	1435	-3.67E-14
2171	6	185	-7.34E-12
2171	6	39	-2.01E-09
2171	1	1521	-2.39E-09
2171	6	437	-1.14E-08
2171	1	329	-2.12E-08
2171	6	248	-2.20E-08
2171	6	719	-3.17E-08
2171	6	107	-3.29E-08
2172	1	942	-2.91E-41
2172	1	1521	-1.14E-39
2172	1	1276	-5.26E-35
2172	1	1906	-3.53E-30
2172	1	1428	-6.73E-29
2172	1	1361	-6.42E-25
2172	1	1640	-3.84E-23
2172	1	1041	-9.92E-23
2172	1	1729	-5.17E-22
2172	6	1276	-5.48E-22
2172	1	12	-2.44E-21
2172	1	1185	-2.72E-21
2172	6	1521	-4.81E-15
2172	1	1616	-6.04E-15
2172	1	1552	-6.48E-15
2172	6	1906	-5.88E-14
2172	1	1699	-1.75E-13
2173	1	1521	-7.98E-17
2173	1	1906	-6.44E-12
2173	6	1276	-8.47E-12
2173	6	975	-1.94E-11
2173	1	1428	-2.08E-10
2173	1	1276	-1.98E-09
2173	1	942	-5.12E-09
2173	6	1107	-1.01E-07
2173	6	1435	-2.75E-07
2173	5	1048	-4.72E-07
2173	1	1616	-9.70E-07
2173	6	185	-1.78E-06
2174	1	1521	-2.90E-14
2174	6	1276	-9.68E-14
2174	1	942	-1.85E-12
2174	1	1906	-6.69E-11
2174	1	1276	-6.70E-10
2174	6	975	-1.33E-09
2174	1	1428	-2.49E-09
2174	6	1521	-3.23E-09
2174	6	1906	-2.73E-08
2174	6	1361	-4.63E-07
2174	6	12	-4.80E-07
2174	1	1041	-1.48E-06
2174	6	1428	-3.51E-06
2174	1	1640	-3.61E-06
2174	6	1435	-4.57E-06
2174	1	1361	-4.93E-06
2174	1	12	-7.78E-06
2174	6	1107	-1.28E-05
2174	1	66	-1.85E-05
2174	6	448	-2.19E-05
2175	1	1521	-3.99E-27
2175	1	942	-4.29E-22
2175	1	1276	-3.84E-20
2175	1	1906	-1.55E-19
2175	1	1428	-8.22E-18
2175	6	1276	-6.91E-15
2175	6	975	-3.58E-14
2175	1	1361	-5.01E-12
2175	1	1640	-6.11E-12
2175	1	12	-1.12E-11
2175	1	1041	-2.76E-11
2175	6	1107	-1.86E-09
2175	1	66	-2.16E-09
2175	1	1185	-5.63E-09
2175	1	178	-9.43E-09
2176	1	1521	-1.54E-24
2176	1	942	-1.16E-22
2176	1	1276	-2.28E-19
2176	1	1906	-3.04E-18
2176	1	1428	-2.37E-17
2176	6	1276	-1.59E-15
2176	1	1361	-1.01E-13
2176	1	1640	-9.29E-13
2176	1	1041	-1.93E-12
2176	1	12	-2.48E-12
2176	1	1185	-3.75E-11
2176	6	1521	-5.34E-11
2176	1	1729	-6.34E-11
2176	6	1906	-5.56E-10
2176	1	1616	-2.96E-09
2176	6	12	-1.49E-08
2176	6	1361	-1.53E-08
2176	1	1552	-2.48E-08
2177	1	1521	-1.19E-40
2177	1	942	-3.33E-40
2177	1	1276	-3.28E-34
2177	1	1906	-4.93E-31
2177	1	1428	-1.23E-29
2177	6	1276	-2.06E-25
2177	1	1361	-2.45E-23
2177	1	1640	-2.98E-23
2177	1	1041	-1.52E-21
2177	1	12	-1.54E-20
2177	1	1185	-3.24E-20
2177	1	1729	-8.90E-20
2177	6	975	-8.00E-18
2177	1	1616	-5.03E-15
2177	1	178	-3.13E-14
2178	1	1521	-2.25E-22
2178	1	942	-4.32E-17
2178	6	1276	-3.88E-16
2178	1	1906	-5.05E-16
2178	1	1276	-1.04E-14
2178	1	1428	-7.71E-14
2178	6	975	-3.96E-13
2178	6	1107	-1.98E-09
2178	1	1361	-1.55E-08
2178	1	12	-1.56E-08
2178	6	1435	-1.90E-08
2178	1	1041	-3.06E-08
2178	6	1521	-3.92E-08
2178	1	1640	-5.53E-08
2178	1	66	-6.18E-08
2178	1	178	-6.31E-08
2179	1	1521	-3.49E-17
2179	6	975	-4.86E-15
2179	6	1107	-1.54E-11
2179	1	1906	-2.62E-11
2179	1	1428	-1.13E-09
2179	6	1435	-2.51E-09
2179	1	1276	-1.96E-08
2179	6	437	-3.55E-08
2179	5	968	-1.08E-07
2179	6	392	-1.12E-07
2179	1	66	-1.31E-07
2179	6	107	-1.66E-07
2179	1	942	-1.91E-07
2179	6	185	-5.13E-07
2180	1	1521	-7.60E-34
2180	1	942	-1.66E-28
2180	1	1906	-5.43E-25
2180	6	1276	-2.54E-24
2180	1	1276	-3.38E-24
2180	1	1428	-8.27E-23
2180	6	975	-2.04E-18
2180	1	1361	-6.09E-17
2180	1	1640	-1.64E-16
2180	1	1041	-1.24E-15
2180	1	12	-4.94E-15
2180	1	1185	-2.66E-13
2180	6	1906	-3.23E-13
2180	6	1107	-6.99E-13
2180	6	1521	-9.26E-13
2180	1	1616	-1.82E-12
2181	6	1276	-2.38E-20
2181	1	1521	-1.39E-19
2181	6	975	-4.55E-19
2181	6	1107	-7.68E-16
2181	6	1435	-3.22E-14
2181	1	1906	-1.58E-13
2181	1	329	-6.73E-11
2181	1	942	-2.22E-10
2181	6	185	-4.19E-10
2181	1	1428	-1.52E-09
2181	6	1209	-1.63E-09
2182	1	1521	-9.54E-37
2182	1	942	-7.66E-32
2182	1	1276	-2.42E-27
2182	1	1906	-2.94E-27
2182	1	1428	-8.14E-26
2182	6	1276	-1.30E-23
2182	1	1361	-6.68E-19
2182	1	1640	-3.86E-18
2182	1	1041	-2.34E-17
2182	1	12	-5.48E-17
2182	6	975	-3.51E-15
2182	6	1521	-5.47E-15
2182	1	1185	-1.16E-14
2182	6	1906	-3.07E-14
2182	1	1729	-9.21E-14
2182	1	1616	-1.13E-13
2182	6	12	-4.09E-12
2183	6	975	-3.43E-14
2183	1	1521	-1.69E-13
2183	6	1276	-3.36E-13
2183	6	1107	-3.59E-09
2183	1	1906	-4.68E-09
2183	6	1435	-1.62E-08
2183	6	185	-1.02E-07
2183	1	1428	-1.13E-07
2183	6	1906	-3.14E-07
2183	6	107	-9.65E-07
2183	6	39	-1.18E-06
2183	1	66	-1.36E-06
2183	6	1521	-2.40E-06
2183	5	1048	-3.49E-06
2183	6	1361	-4.03E-06
2184	6	1276	-4.63E-13
2184	6	975	-2.72E-12
2184	6	1107	-2.56E-09
2184	6	1435	-2.26E-08
2184	5	1048	-1.00E-06
2184	6	185	-2.58E-06
2184	6	1906	-5.34E-06
2184	6	1521	-5.97E-06
2184	1	1521	-1.11E-05
2184	6	12	-1.76E-05
2184	5	975	-3.04E-05
2184	6	107	-5.05E-05
2184	6	1209	-7.02E-05
2185	6	975	-4.92E-09
2185	5	1048	-2.45E-07
2185	6	1107	-5.88E-07
2185	1	1521	-3.88E-06
2185	6	1435	-1.03E-05
2185	6	1276	-1.67E-05
2185	5	2007	-2.34E-05
2185	6	107	-2.56E-05
2185	6	185	-5.54E-05
2185	6	39	-6.39E-05
2185	5	1632	-0.000132889
2185	6	1415	-0.000162136
2185	5	1343	-0.000166777
2186	6	975	-6.37E-08
2186	1	1521	-6.80E-07
2186	6	1107	-1.47E-06
2186	5	1048	-6.39E-06
2186	6	1435	-6.44E-06
2186	6	185	-5.14E-05
2186	6	1276	-9.05E-05
2186	4	987	-0.000206018
2186	1	1906	-0.000219651
2186	5	975	-0.000256706
2186	4	812	-0.000407475
2186	4	720	-0.000451689
2186	6	107	-0.000546008
2186	6	392	-0.000546525
2186	6	39	-0.000705565
2187	6	975	-6.43E-12
2187	1	1521	-1.23E-11
2187	6	1107	-2.60E-10
2187	6	1276	-3.34E-10
2187	6	1435	-8.92E-09
2187	1	1906	-5.45E-08
2187	5	1048	-2.12E-07
2187	4	683	-2.18E-06
2187	7	185	-2.32E-06
2187	6	185	-3.00E-06
2187	7	1107	-6.39E-06
2187	1	1428	-7.37E-06
2188	6	1276	-4.27E-21
2188	1	1521	-2.22E-20
2188	6	975	-6.72E-15
2188	1	1906	-2.26E-14
2188	1	1428	-7.41E-12
2188	6	1521	-9.37E-12
2188	6	1435	-2.76E-11
2188	6	1107	-6.06E-11
2188	6	12	-2.14E-10
2188	6	1906	-1.90E-09
2188	6	185	-2.81E-09
2188	1	66	-1.61E-08
2188	1	1616	-1.82E-08
2189	1	1521	-1.22E-18
2189	6	1276	-3.63E-14
2189	1	1906	-1.85E-12
2189	6	975	-1.91E-12
2189	1	1428	-1.31E-10
2189	1	1276	-1.81E-09
2189	1	942	-2.62E-09
2189	6	1906	-1.63E-08
2189	6	1521	-3.94E-08
2189	1	66	-5.60E-07
2189	6	1107	-1.07E-06
2189	6	12	-1.18E-06
2189	6	1435	-1.41E-06
2189	5	975	-1.48E-06
2189	1	12	-2.06E-06
2189	6	392	-2.38E-06
2189	1	1616	-2.47E-06
2190	1	942	-8.54E-36
2190	1	1521	-1.90E-33
2190	1	1276	-6.15E-29
2190	1	1906	-4.70E-26
2190	1	1428	-3.01E-25
2190	6	1276	-2.21E-22
2190	1	1361	-1.43E-21
2190	1	1640	-3.32E-20
2190	1	1041	-7.24E-20
2190	1	1185	-2.60E-19
2190	1	1729	-7.17E-19
2190	1	12	-4.53E-18
2190	6	1521	-2.73E-14
2190	6	1906	-1.71E-13
2190	1	1616	-4.80E-13
2190	6	942	-6.99E-13
2190	1	1699	-2.27E-12
2190	1	1552	-4.78E-12
2191	6	975	-2.54E-21
2191	6	1107	-5.67E-16
2191	6	185	-5.17E-14
2191	6	1276	-6.11E-14
2191	6	1435	-1.21E-12
2191	6	39	-1.07E-11
2191	6	107	-1.08E-10
2191	1	1521	-5.31E-10
2191	6	245	-8.52E-10
2191	6	437	-2.86E-09
2191	6	512	-1.09E-08
2191	6	683	-1.38E-08
2191	6	95	-2.58E-08
2192	6	1276	-7.77E-24
